structure_name,cell_density
GRN,66.02728210614802
ISN,151.65876777251185
PPY,4040.5986581799416
AMB,4281.430219146482
IRN,3413.921007164691
PHY,313.90771216521455
LIN,3985.858036442752
LRN,29342.681455088787
MARN,466.6809644903336
ICB,20.732102364755423
MDRN,25244.382245829423
ACVII,196.9230769230769
VI,138.22894168466522
VII,5823.723875161092
VNC,3132.1098529220358
x,23417.87941787942
XII,188.81376767055932
y,99.53343701399689
IO,4092.1949381828144
DMX,265.0887573964497
PARN,8597.80473188752
PAS,458.78136200716847
PGRN,2633.216826641591
RM,145.24095581364304
RO,57.68364127985579
RPA,964.1886885650777
AP,145.64369310793236
SPVC,32472.182924823162
SPVI,16039.973771362644
SPVO,1554.8862358021556
Pa5,20403.649734440965
CN,1674.9532019410763
NTB,4040.3361344537816
NTS,5391.950710523701
DCN,5647.422282293879
ECU,43513.732690689314
PRNr,573.1492528833589
LC,71.74887892376681
LDT,62.280110786735534
RPO,21.498152502519314
SLC,120.45169385194478
SLD,286.69882839421086
NI,130.0
CS,35.08771929824562
SOC,10993.720898780888
NLL,7803.368401188848
PSV,2552.993113190888
PB,229.06429231513943
PRNc,858.9075225593033
B,270.32734952481525
SG,310.9815354713314
SUT,158.73441480091165
P5,112.93702437410388
Acs5,229.94011976047906
PC5,3692.6395254785657
I5,27.75368603642671
TRN,9405.521334696627
PDTg,89.41669577366399
V,151.7604000206196
DTN,19.823447421403127
PCG,134.59920682610263
PG,19256.677054173488
ME,199.10558040054443
PS,197.0241149307337
PVp,1275.7230095633138
PVpo,158.17490494296578
AVP,504.91217624292943
AVPV,347.17094854215327
SCH,16947.486033519555
SFO,0.0
SBPV,8159.8167705814985
MEPO,18.675226145316604
MPO,573.8404673900084
VMPO,4309.8265895953755
VLPO,1482.3629409264768
ADP,819.040784595144
OV,0.0
DMH,3562.948092916547
PD,0.0
PVi,752.9411764705882
ARH,4344.744176263343
PVa,3032.148900169205
ASO,10059.225512528474
PVH,419.3804606830818
SO,9512.485136741974
RCH,19944.537319303767
LHA,2861.335444708366
LPO,469.9487424007629
PST,1046.728971962617
PSTN,1379.3567940730763
STN,68.83835279655808
PeF,4814.354727398206
TU,12456.3407866819
ZI,70.99627209200537
